"x_coord [mm]","y_coord [mm]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
750,-1750,6.459,0.000234153952457302,-163.720846487704,0.00285647384493957,31.5321454158506
750,-1750,6.46,0.000184546181489874,-173.390802066834,0.0028787471243418,27.0000915152304
750,-1750,6.461,0.000130062019755026,178.71315960387,0.0028857132645323,22.3290158088791
750,-1750,6.462,7.35536231538972E-05,176.337782468459,0.00287582031998395,17.5758422945624
750,-1750,6.463,2.6166372432837E-05,-145.988103034431,0.0028484511728116,12.8036708477565
750,-1750,6.464,5.42137232898484E-05,-70.1164562821176,0.00280403157597907,8.07826547354485
750,-1750,6.465,0.000107340295085326,-66.534513820492,0.00274400998225245,3.46405207816877
750,-1750,6.466,0.000158655696022548,-71.7502762918368,0.00267070512999866,-0.980092850904403
750,-1750,6.467,0.000205762000638949,-78.7549089256039,0.00258703880022602,-5.20487888175785
750,-1750,6.468,0.000248001404156312,-86.1623862416222,0.00249619133809667,-9.17388799443325
750,-1750,6.469,0.00028537749685255,-93.534041664701,0.00240123415329021,-12.8653303384504
750,-1750,6.47,0.000318320201369324,-100.719109576154,0.00230480351361254,-16.2714222289342
750,-1750,6.471,0.000347496310890321,-107.696974425319,0.00220887970757728,-19.3947949890199
750,-1750,6.472,0.000373596442124388,-114.522860602617,0.00211472126927045,-22.2420116468486
750,-1750,6.473,0.000397116737598532,-121.297480833895,0.00202297550318181,-24.8152233653013
750,-1750,6.474,0.000418178220420572,-128.140902500744,0.00193394976658824,-27.103920195163
750,-1750,6.475,0.000436426136353218,-135.168342289479,0.00184799261490344,-29.0793387491045
750,-1750,6.476,0.000451030872783858,-142.471291764314,0.00176590724661931,-30.6943506995537
750,-1750,6.477,0.000460782816812433,-150.107066100046,0.00168930150386137,-31.8916985871947
750,-1750,6.478,0.000464251331862089,-158.096800569804,0.00162076313259788,-32.6230029593166
750,-1750,6.479,0.000459971028347286,-166.429163827902,0.00156373721857071,-32.8786744901053
750,-1750,6.48,0.000446624043118972,-175.066078295785,0.00152200147467772,-32.7225540303322
750,-1750,6.481,0.000423197473075886,176.052910174954,0.00149874009617251,-32.3150289185052
750,-1750,6.482,0.000389104569822346,167.010683913041,0.00149543669296106,-31.902805636077
750,-1750,6.483,0.000344264907049811,157.921781887978,0.00151103029438415,-31.7662375369949
750,-1750,6.484,0.00028914388324892,148.963926576361,0.00154176298554018,-32.1447897274445
750,-1750,6.485,0.000224761309765687,140.481317949436,0.00158180487984668,-33.1794789078588
750,-1750,6.486,0.000152722400768179,133.416431803356,0.00162434730620643,-34.8961724429248
750,-1750,6.487,7.57691265038477E-05,132.490389360395,0.00166273694256622,-37.2236482407023
750,-1750,6.488,2.49641076135127E-05,-139.683967535103,0.00169137728976711,-40.0254406672459
