"inc_ang [deg]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
-90,6.434,0.00572610465377493,-171.113962203724,0.000458219952191538,-166.438877797003
-90,6.435,0.00572660850179174,-173.788120440983,0.000458273493541436,-169.134576154142
-90,6.436,0.00572710331242676,-176.462287474459,0.000458326073122203,-171.830281200474
-90,6.437,0.00572758908523322,-179.136463144501,0.00045837769090563,-174.525992819138
-90,6.438,0.00572806581767207,178.189352711289,0.000458428346633856,-177.22171088482
-90,6.439,0.00572853350762175,175.515160253431,0.000458478040127776,-179.917435273673
-90,6.44,0.00572899215273945,172.840959643124,0.000458526771319682,177.386834137323
-90,6.441,0.00572944175063168,170.166751042905,0.000458574540020606,174.691097469709
-90,6.442,0.00572988229891561,167.492534609169,0.000458621346123485,171.995354850975
-90,6.443,0.0057303137961961,164.818310515559,0.000458667189363981,169.29960639851
-90,6.444,0.00573073624075719,162.144078902245,0.000458712069690873,166.603852236151
-90,6.445,0.00573114962877587,159.469839948193,0.000458755986932613,163.908092495551
-90,6.446,0.0057315539604575,156.795593805597,0.000458798941015308,161.212327288129
-90,6.447,0.00573194923380364,154.121340641712,0.000458840931745693,158.516556747339
-90,6.448,0.00573233544520443,151.447080608605,0.000458881958974153,155.82078098227
-90,6.449,0.00573271259413495,148.772813881382,0.000458922022626797,153.12500012189
-90,6.45,0.00573308067861963,146.098540598731,0.00045896112255096,150.429214282427
-90,6.451,0.00573343969676166,143.424260933888,0.000458999258594451,147.733423599645
-90,6.452,0.00573378964792237,140.749975045182,0.000459036430691441,145.037628189614
-90,6.453,0.00573413052926882,138.075683098625,0.000459072638649846,142.34182817987
